"Grupo","FrecuenciaAcum","Porcentaje","Referencia","Tasa"
"0 a 9",343,0.81,21849433,1.57
"10 a 19",593,1.39,22185367,2.67
"20 a 29",4680,10.99,21479518,21.79
"30 a 39",9182,21.56,18897970,48.59
"40 a 49",10146,23.82,16198907,62.63
"50 a 59",8660,20.33,12720337,68.08
"60 a 69",5322,12.49,8199671,64.91
"70 a 79",2568,6.03,4225668,60.77
"80 y mas",1101,2.58,2035415,54.09
"Nacional",42595,100,127792286,33.33
