"Grupo","FrecuenciaAcum","Porcentaje","Referencia","Tasa"
"0 a 9",618,0.9,21849433,2.83
"10 a 19",1144,1.67,22185367,5.16
"20 a 29",8063,11.75,21479518,37.54
"30 a 39",14944,21.78,18897970,79.08
"40 a 49",15964,23.26,16198907,98.55
"50 a 59",13678,19.93,12720337,107.53
"60 a 69",8325,12.13,8199671,101.53
"70 a 79",4075,5.94,4225668,96.43
"80 y mas",1809,2.64,2035415,88.88
"Nacional",68620,100,127792286,53.7
