"Grupo","FrecuenciaAcum","Porcentaje","Referencia","Tasa"
"0 a 9",100,0.72,21849433,0.46
"10 a 19",188,1.36,22185367,0.85
"20 a 29",1605,11.6,21479518,7.47
"30 a 39",2983,21.55,18897970,15.78
"40 a 49",3304,23.87,16198907,20.4
"50 a 59",2824,20.4,12720337,22.2
"60 a 69",1717,12.4,8199671,20.94
"70 a 79",816,5.9,4225668,19.31
"80 y mas",305,2.2,2035415,14.98
"Nacional",13842,100,127792286,10.83
