"Grupo","FrecuenciaAcum","Porcentaje","Referencia","Tasa"
"0 a 9",1668,1.01,21849433,7.63
"10 a 19",3263,1.97,22185367,14.71
"20 a 29",21267,12.85,21479518,99.01
"30 a 39",36723,22.2,18897970,194.32
"40 a 49",37691,22.78,16198907,232.68
"50 a 59",31419,18.99,12720337,247
"60 a 69",19250,11.63,8199671,234.77
"70 a 79",9881,5.97,4225668,233.83
"80 y mas",4293,2.59,2035415,210.92
"Nacional",165455,99.99,127792286,129.47
