"Grupo","FrecuenciaAcum","Porcentaje","Referencia","Tasa"
"0 a 9",1571,1.01,21849433,7.19
"10 a 19",3013,1.95,22185367,13.58
"20 a 29",19777,12.77,21479518,92.07
"30 a 39",34249,22.12,18897970,181.23
"40 a 49",35338,22.82,16198907,218.15
"50 a 59",29527,19.07,12720337,232.12
"60 a 69",18120,11.7,8199671,220.98
"70 a 79",9237,5.96,4225668,218.59
"80 y mas",4031,2.6,2035415,198.04
"Nacional",154863,100,127792286,121.18
