"Grupo","FrecuenciaAcum","Porcentaje","Referencia","Tasa"
"0 a 9",4,0.37,81,4.94
"10 a 19",0,0,161,0
"20 a 29",15,1.4,1392,1.08
"30 a 39",60,5.61,2494,2.41
"40 a 49",201,18.8,2752,7.3
"50 a 59",269,25.16,2371,11.35
"60 a 69",254,23.76,1435,17.7
"70 a 79",186,17.4,696,26.72
"80 y mas",80,7.48,251,31.87
"Nacional",1069,99.98,11633,9.19
