"Grupo","FrecuenciaAcum","Porcentaje","Referencia","Tasa"
"0 a 9",310,0.81,21849433,1.42
"10 a 19",524,1.37,22185367,2.36
"20 a 29",4178,10.9,21479518,19.45
"30 a 39",8255,21.54,18897970,43.68
"40 a 49",9127,23.82,16198907,56.34
"50 a 59",7819,20.4,12720337,61.47
"60 a 69",4829,12.6,8199671,58.89
"70 a 79",2303,6.01,4225668,54.5
"80 y mas",979,2.55,2035415,48.1
"Nacional",38324,100,127792286,29.99
