"Grupo","FrecuenciaAcum","Porcentaje","Referencia","Tasa"
"0 a 9",793,0.91,21849433,3.63
"10 a 19",1522,1.74,22185367,6.86
"20 a 29",10413,11.9,21479518,48.48
"30 a 39",19242,21.99,18897970,101.82
"40 a 49",20272,23.16,16198907,125.14
"50 a 59",17249,19.71,12720337,135.6
"60 a 69",10557,12.06,8199671,128.75
"70 a 79",5200,5.94,4225668,123.06
"80 y mas",2264,2.59,2035415,111.23
"Nacional",87512,100,127792286,68.48
