"Grupo","FrecuenciaAcum","Porcentaje","Referencia","Tasa"
"0 a 9",186,0.84,21849433,0.85
"10 a 19",309,1.4,22185367,1.39
"20 a 29",2495,11.3,21479518,11.62
"30 a 39",4816,21.8,18897970,25.48
"40 a 49",5248,23.76,16198907,32.4
"50 a 59",4515,20.44,12720337,35.49
"60 a 69",2741,12.41,8199671,33.43
"70 a 79",1290,5.84,4225668,30.53
"80 y mas",488,2.21,2035415,23.98
"Nacional",22088,100,127792286,17.28
