"Grupo","FrecuenciaAcum","Porcentaje","Referencia","Tasa"
"0 a 9",1286,1,21849433,5.89
"10 a 19",2408,1.86,22185367,10.85
"20 a 29",16126,12.48,21479518,75.08
"30 a 39",28521,22.08,18897970,150.92
"40 a 49",29640,22.94,16198907,182.98
"50 a 59",24883,19.26,12720337,195.62
"60 a 69",15264,11.82,8199671,186.15
"70 a 79",7707,5.97,4225668,182.39
"80 y mas",3349,2.59,2035415,164.54
"Nacional",129184,100,127792286,101.09
